nodeID,nodeLabel,latitude,longitude
1,Ashanti,6.803615670812159,-1.4485725106703227
2,Western,5.752793476876358,-2.4159576167695778
3,Brong Ahafo,7.706088398863169,-1.657978191052724
4,Central,5.560964256901143,-1.1972257865739595
5,Eastern,6.412756787319601,-0.45058925739399935
6,Greater Accra,5.821748049301165,0.06587342178761375
7,Northern,9.353757390151456,-0.9666582072121723
8,Upper East,10.777651879483379,-0.8205308249084282
9,Upper West,10.396060206404817,-2.2095398732794953
10,Volta,7.269001736217541,0.3920350236003925
