nodeID,nodeLabel,latitude,longitude
1,Beogradska oblast,44.7435,20.402965598403252
2,Zapadnobačka oblast,45.784499999999994,19.20811681826707
3,Južnobanatska oblast,44.953,20.969787416321825
4,Južnobačka oblast,45.461999999999996,19.77208572768562
5,Severnobanatska oblast,45.959999999999994,20.167441214470287
6,Severnobačka oblast,45.8775,19.637672076873383
7,Srednjobanatska oblast,45.518,20.52462211635276
8,Sremska oblast,44.9815,19.668174532312925
9,Zlatiborska oblast,43.582499999999996,19.70503606965174
10,Kolubarska oblast,44.34700000000001,19.952234567404417
11,Mačvanska oblast,44.50399999999999,19.494149036402554
12,Moravička oblast,43.694500000000005,20.293758768510735
13,Pomoravska oblast,44.0545,21.423867146596855
14,Rasinska oblast,43.5675,21.191091177365625
15,Raška oblast,43.534,20.66132881794902
16,Šumadijska oblast,44.047,20.795774207912775
17,Borska oblast,44.4075,22.265584117913235
18,Braničevska oblast,44.4585,21.533970733707214
19,Zaječarska oblast,43.5775,22.286471774193544
20,Jablanička oblast,42.976,21.9716184322684
21,Nišavska oblast,43.5755,21.758779270710534
22,Pirotska oblast,43.1365,22.602726692095437
23,Podunavska oblast,44.49249999999999,20.950555210918115
24,Pčinjska oblast,42.52049999999999,22.053610637693165
25,Toplička oblast,43.009,21.3986654676259
