nodeID,nodeLabel,latitude,longitude
1,Abkhazia,43.103756576033334,41.181452003312586
2,Samtskhe-Javakheti,41.537928103085655,43.32539957225903
3,Shida Kartli,42.10666318368093,44.007973250326174
4,Tbilisi,41.701696336265236,44.832894285061556
5,Ajaria,41.648853827196184,42.08189010016818
6,Guria,41.96392323307717,42.145798421804
7,Imereti,42.15691857791616,42.95529810608663
8,Kakheti,41.76068416273782,45.780570664263266
9,Kvemo Kartli,41.493912383494255,44.50687624465737
10,Mtskheta-Mtianeti,42.29462737705842,44.74343421072144
11,Racha-Lechkhumi-Kvemo Svaneti,42.645314715240865,43.158523738587874
12,Samegrelo-Zemo Svaneti,42.69765346862978,42.27517127253426
