nodeID,nodeLabel,latitude,longitude
1,Atlántico Norte,13.993198249033899,-84.2217590268958
2,Lago Nicaragua,11.518221365033417,-85.40339236545223
3,León,12.585524685294434,-86.63574625687124
4,Madriz,13.484909114324399,-86.47528874988359
5,Managua,12.222179314266894,-86.28618817264204
6,Masaya,11.995778321660504,-86.0961256586442
7,Matagalpa,12.934471659698778,-85.51450377875875
8,Nueva Segovia,13.740990596370473,-86.21744575355534
9,Río San Juan,11.241615987502918,-84.48220647057462
10,Rivas,11.402472208614755,-85.82826009471344
11,Atlántico Sur,12.324713271689157,-84.22142469174487
12,Boaco,12.455340260705485,-85.51786904527451
13,Carazo,11.74274936467442,-86.2485187829102
14,Chinandega,12.846423254528137,-87.08863935934659
15,Chontales,12.092480480573673,-85.12941858787319
16,Estelí,13.168840577390103,-86.40446241043472
17,Granada,11.84834944460194,-85.97252737418043
18,Jinotega,13.738665740673055,-85.5230887093325
