nodeID,nodeLabel,latitude,longitude
1,Johor,2.050502414995282,103.38991775130428
2,Perlis,6.505029808654213,100.24207304759508
3,Pulau Pinang,5.369509760934211,100.39923895018279
4,Putrajaya,2.9052159264517496,101.68379698485245
5,Sabah,5.352781137290543,117.12879390809746
6,Sarawak,2.5940694681735867,113.31073219248448
7,Selangor,3.2707932871120944,101.49887604409236
8,Trengganu,4.9267107774991175,102.95259116140637
9,Kedah,5.945619734805984,100.61688389071887
10,Kelantan,5.279132827678127,102.02860197560818
11,Kuala Lumpur,3.132686796631675,101.68548549506897
12,Labuan,5.309072192109118,115.21779033914625
13,Melaka,2.322313799034479,102.307173663093
14,Negeri Sembilan,2.774105262382296,102.20670000534174
15,Pahang,3.7320125999361813,102.54191247107049
16,Perak,4.770564353574342,101.107605710059
