nodeID_from,nodeID_to,country_name,country_ISO3
1,2,MKD,MKD
1,3,MKD,MKD
1,4,MKD,MKD
1,5,MKD,MKD
1,6,MKD,MKD
1,7,MKD,MKD
1,8,MKD,MKD
2,3,MKD,MKD
2,4,MKD,MKD
2,5,MKD,MKD
2,6,MKD,MKD
2,7,MKD,MKD
2,8,MKD,MKD
3,4,MKD,MKD
3,5,MKD,MKD
3,6,MKD,MKD
3,7,MKD,MKD
3,8,MKD,MKD
4,5,MKD,MKD
4,6,MKD,MKD
4,7,MKD,MKD
4,8,MKD,MKD
5,6,MKD,MKD
5,7,MKD,MKD
5,8,MKD,MKD
6,7,MKD,MKD
6,8,MKD,MKD
7,8,MKD,MKD
