nodeID,nodeLabel,latitude,longitude
1,Vilniaus apskritis,54.849999999999994,25.21466131042844
2,Alytaus apskritis,54.201,24.092481717011125
3,Kauno apskritis,54.989999999999995,24.021998719150265
4,Klaipėdos apskritis,55.75399999999999,21.41519210526316
5,Marijampolės apskritis,54.7025,23.206812051399524
6,Panevėžio apskritis,55.90899999999999,24.976043892919947
7,Šiaulių apskritis,56.082,23.39243483080547
8,Tauragės apskritis,55.407,22.35979849724103
9,Telšių apskritis,56.1395,22.21688660337553
10,Utenos apskritis,55.400000000000006,25.764910640718192
