nodeID_from,nodeID_to,country_name,country_ISO3
1,2,BHR,BHR
1,3,BHR,BHR
1,4,BHR,BHR
1,5,BHR,BHR
2,3,BHR,BHR
2,4,BHR,BHR
2,5,BHR,BHR
3,4,BHR,BHR
3,5,BHR,BHR
4,5,BHR,BHR
