nodeID,nodeLabel,latitude,longitude
1,Byen København,55.638,12.621390225563909
2,Københavns omegn,55.668,12.414159954233412
3,Nordsjælland,55.866499999999995,12.262981507165973
4,Bornholm,55.174499999999995,14.871841901881716
5,Østsjælland,55.54899999999999,12.121769230769228
6,Vest- og Sydsjælland,55.25999999999999,11.775658538085699
7,Fyn,55.203,10.386452175712854
8,Sydjylland,55.28099999999999,9.07777158885995
9,Vestjylland,56.102000000000004,8.777340629274963
10,Østjylland,56.102000000000004,9.940861720067456
11,Nordjylland,57.015,9.438415836758427
