nodeID,nodeLabel,latitude,longitude
1,Nicobar Islands,7.525464224411758,93.59909377023779
2,North and Middle Andaman,12.852938175948683,92.87285899684484
3,South Andaman,11.52811011298646,92.66512369039549
4,North Goa,15.550964530603789,73.98406110364715
5,South Goa,15.195394175798961,74.1203808738228
6,Ahmadabad,22.727277202433726,72.20327267752093
7,Amreli,21.421025702906874,71.26364994046307
8,Anand,22.450248684687473,72.79101577705795
9,Aravalli,23.469080379148206,73.33318257644422
10,Banas Kantha,24.2810199418654,72.03944991840355
11,Bharuch,21.787307735155732,72.9228795906549
12,Bhavnagar,21.598148237354405,71.92323212081402
13,Botad,22.040849635663896,71.61143868327228
14,Chhota Udaipur,22.205062358915853,73.86186789583955
15,Dahod,22.79755163510441,74.06687035553718
16,Devbhumi Dwarka,22.1241855083857,69.47272723591233
17,Gandhinagar,23.20800240486358,72.69959649956068
18,Gir Somnath,20.925400262547473,70.62187398130604
19,Jamnagar,22.336555448162937,70.23195463604752
20,Junagadh,21.25575211118551,70.57102380122537
21,Kachchh,23.62539957727381,69.96716133010959
22,Kheda,22.87641596630487,73.02346937904956
23,Mahesana,23.579529479631606,72.49636126983224
24,Mahisagar,23.207256457199133,73.76860165377816
25,Morbi,22.82448846444545,70.9366616530959
26,Narmada,21.71150534612534,73.65749974879482
27,Navsari,20.81251291649754,73.10335846406869
28,Panch Mahals,22.734345013388182,73.61154246371439
29,Patan,23.767917613261694,71.80016254680883
30,Porbandar,21.637778598187317,69.80212734542161
31,Rajkot,22.015029692946644,70.76062085254227
32,Sabar Kantha,23.804734534765256,73.03751883116178
33,Surat,21.264138339152982,73.07407898654971
34,Surendranagar,22.767853907433746,71.60649771164341
35,Tapi,21.19236400908779,73.63818529858695
36,The Dangs,20.79862379525524,73.70614464616861
37,Vadodara,22.245806870977255,73.24962970458522
38,Valsad,20.418348267085264,73.12211882221743
39,Ambala,30.35854015482453,76.96608671835358
40,Bhiwani,28.7240963334539,75.95756044661668
41,Faridabad,28.23510326719698,77.29630938602162
42,Fatehabad,29.579313343042845,75.56908914923001
43,Gurgaon,28.374721159595087,76.92190440900708
44,Hisar,29.220394929671528,75.80474982619775
45,Jhajjar,28.592375492373925,76.6165331607041
46,Jind,29.44243179221433,76.29395786693843
47,Kaithal,29.81602352644469,76.40781764897079
48,Karnal,29.696927138094864,76.88093563338104
49,Kurukshetra,30.049895780981,76.82974625421416
50,Mahendragarh,28.1782608836334,76.13633286480926
51,Mewat,27.987064520238913,77.03767078084476
52,Palwal,28.065113908717525,77.36050503196134
53,Panchkula,30.710095100557925,76.95854906114705
54,Panipat,29.33742151894171,76.91545498964838
55,Rewari,28.21045230612094,76.55527760627554
56,Rohtak,28.91414734851935,76.5110811573102
57,Sirsa,29.616302741491992,74.89202569470791
58,Sonipat,29.065470896854347,76.86412452201886
59,Yamunanagar,30.257528130898,77.33025402366344
60,Bilaspur,31.37534178861845,76.6576021144837
61,Chamba,32.67832209124368,76.33764139383456
62,Hamirpur,31.67053287484518,76.51100401354661
63,Kangra,32.110330152461486,76.302248225101
64,Kinnaur,31.60135833719803,78.39687129001196
65,Kullu,31.90784167387724,77.38444877616706
66,Lahul & Spiti,32.48336536504174,77.59920140171539
67,Mandi,31.641452203568356,76.97793444845436
68,Shimla,31.201351955170296,77.61780441461038
69,Sirmaur,30.67210144863483,77.41744737585817
70,Solan,31.046584260521314,76.89569492470807
71,Una,31.58272311603915,76.19571288982566
72,Bokaro,23.6916687295406,85.98753914709873
73,Chatra,24.17309810641643,84.8802160973199
74,Deoghar,24.3268072124653,86.73520843642528
75,Dhanbad,23.83030577224814,86.47081810675039
76,Dumka,24.318339285633368,87.26116485008997
77,Garhwa,24.10337948634639,83.68971715678629
78,Giridih,24.29685082935217,86.10391796218254
79,Godda,24.858783081100874,87.30630655544878
80,Gumla,23.100720625410187,84.52778655201512
81,Hazaribagh,24.07753833660341,85.42092135546905
82,Jamtara,23.975283256618845,86.91165901657564
83,Khunti,23.00004056877874,85.26772441183671
84,Kodarma,24.518497236060515,85.70239700874936
85,Latehar,23.71718838704021,84.43610109044465
86,Lohardaga,23.47458477041345,84.6630712844074
87,Pakur,24.561912098549964,87.65833573392455
88,Palamu,24.20023559632722,84.15857359226862
89,Pashchimi Singhbhum,22.416460709526586,85.51346853335113
90,Purbi Singhbhum,22.579150463071837,86.44724919232597
91,Ramgarh,23.627389844566387,85.55407669953503
92,Ranchi,23.331062053306756,85.36569400622689
93,Sahibganj,25.007031296657747,87.67436272525329
94,Saraikela-kharsawan,22.842130577134114,85.94565083402601
95,Simdega,22.57773181282744,84.55962042955161
96,Bagalkot,16.217995701073132,75.62653448608941
97,Bangalore,12.94229480899855,77.58682464443277
98,Bangalore Rural,13.217761446970032,77.56624897462567
99,Belgaum,16.117769984122276,74.82789853002808
100,Bellary,15.105032612896625,76.53055842652265
101,Bidar,17.950222083976136,77.22350402289365
102,Bijapur,16.791531468122113,75.95336793919311
103,Chamrajnagar,11.948682985837419,77.09035864353362
104,Chikballapura,13.568754824509181,77.82826415081693
105,Chikmagalur,13.449436053464868,75.68958616638884
106,Chitradurga,14.162051210292473,76.51248936777941
107,Dakshina Kannada,12.833054512776172,75.26676844073873
108,Davanagere,14.351501979036707,75.93132824751503
109,Dharwad,15.386488653097015,75.15628298299812
110,Gadag,15.427803572674556,75.66666991079788
111,Gulbarga,17.25711929453279,76.86719102136865
112,Hassan,12.98959726756483,76.10490312095511
113,Haveri,14.73445273442082,75.4185057218237
114,Kodagu,12.318740624851598,75.79915236279227
