nodeID,nodeLabel,latitude,longitude
1,Ad Dawhah,25.308283073007992,51.5055334095508
2,Al Daayen,25.526527279238074,51.45352796235131
3,Al Khor,25.783309654436408,51.33405079639704
4,Al Wakrah,24.861625547030417,51.33862461251612
5,Ar Rayyan,25.20088253895494,51.05329415693056
6,Madinat ash Shamal,25.991701680647168,51.20718058033824
7,Umm Salal,25.47216796720128,51.34080855557712
